Model;Prompt;Repetition;Success;Feedback_Round_0;Feedback_Round_1;Feedback_Round_2;Feedback_Round_3;Feedback_Round_4;Feedback_Round_5;String Handling;List or Array Operation;Mathematical Calculation;Logical Condition;ABAP Database Operation
qwen3-coder;90;7;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;;
qwen3-coder;90;8;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;;
qwen3-coder;90;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;;
qwen3-coder;91;0;False;syntax check failed;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;91;1;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;91;2;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;91;3;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;unit test failed;syntax check failed;True;;;True;
qwen3-coder;91;4;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;91;5;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;91;6;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;91;7;False;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;91;8;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;91;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;92;0;True;unit tests were successful;;;;;;;;True;True;
qwen3-coder;92;1;True;unit tests were successful;;;;;;;;True;True;
qwen3-coder;92;2;True;unit tests were successful;;;;;;;;True;True;
qwen3-coder;92;3;True;unit tests were successful;;;;;;;;True;True;
qwen3-coder;92;4;True;unit tests were successful;;;;;;;;True;True;
qwen3-coder;92;5;True;unit tests were successful;;;;;;;;True;True;
qwen3-coder;92;6;True;unit tests were successful;;;;;;;;True;True;
qwen3-coder;92;7;True;unit tests were successful;;;;;;;;True;True;
qwen3-coder;92;8;True;unit tests were successful;;;;;;;;True;True;
qwen3-coder;92;9;True;unit tests were successful;;;;;;;;True;True;
qwen3-coder;93;0;False;unit test failed;unit test failed;unit test failed;unit test failed;syntax check failed;unit test failed;True;;;True;
qwen3-coder;93;1;False;unit test failed;unit test failed;unit test failed;syntax check failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;93;2;False;syntax check failed;syntax check failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;93;3;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;93;4;False;syntax check failed;syntax check failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;93;5;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;93;6;False;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;93;7;False;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;syntax check failed;True;;;True;
qwen3-coder;93;8;False;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;93;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;94;0;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;;
qwen3-coder;94;1;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;;
qwen3-coder;94;2;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;;
qwen3-coder;94;3;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;;
qwen3-coder;94;4;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;;
qwen3-coder;94;5;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;;
qwen3-coder;94;6;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;;
qwen3-coder;94;7;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;;
qwen3-coder;94;8;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;;
qwen3-coder;94;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;;
qwen3-coder;95;0;False;syntax check failed;syntax check failed;;;;;True;;;True;
qwen3-coder;95;1;False;;;;;;;True;;;True;
qwen3-coder;95;2;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;95;3;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;95;4;False;syntax check failed;;;;;;True;;;True;
qwen3-coder;95;5;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;95;6;False;syntax check failed;;;;;;True;;;True;
qwen3-coder;95;7;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;;True;
qwen3-coder;95;8;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;;True;
qwen3-coder;95;9;False;;;;;;;True;;;True;
qwen3-coder;96;0;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
qwen3-coder;96;1;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
qwen3-coder;96;2;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
qwen3-coder;96;3;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
qwen3-coder;96;4;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
qwen3-coder;96;5;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
qwen3-coder;96;6;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
qwen3-coder;96;7;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
qwen3-coder;96;8;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
qwen3-coder;96;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
qwen3-coder;97;0;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;
qwen3-coder;97;1;True;unit tests were successful;;;;;;;;True;;
qwen3-coder;97;2;True;unit tests were successful;;;;;;;;True;;
qwen3-coder;97;3;True;unit tests were successful;;;;;;;;True;;
qwen3-coder;97;4;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;
qwen3-coder;97;5;True;unit tests were successful;;;;;;;;True;;
qwen3-coder;97;6;True;unit tests were successful;;;;;;;;True;;
qwen3-coder;97;7;True;unit tests were successful;;;;;;;;True;;
qwen3-coder;97;8;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;
qwen3-coder;97;9;True;unit tests were successful;;;;;;;;True;;
qwen3-coder;98;0;False;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;98;1;False;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;98;2;False;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;98;3;False;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;98;4;False;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;98;5;False;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;98;6;False;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;98;7;False;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;98;8;True;unit tests were successful;;;;;;True;;;True;
qwen3-coder;98;9;False;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
qwen3-coder;99;0;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;99;1;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;99;2;True;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;unit tests were successful;True;;;True;
qwen3-coder;99;3;True;syntax check failed;syntax check failed;syntax check failed;unit tests were successful;;;True;;;True;
qwen3-coder;99;4;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;99;5;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;99;6;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;99;7;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
qwen3-coder;99;8;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
